id,department_id,year_level,semester,course_code,course_title,lecture_hours,lab_hours,credits,plan_option
480,16,Graduate,N/A,PhD. Dissertation,EE 712,0,0,0,0
481,16,Graduate,N/A,EE xxx,EE Course in Area of Specialization,0,0,0,0
482,16,Graduate,N/A,EE xxx,Courses in Other Area(s) within EE,0,0,0,0
483,16,Graduate,N/A,EE 599,Seminar,0,0,0,0
484,16,Graduate,N/A,EE 610,M.S. Thesis,0,0,0,0
485,16,Graduate,N/A,XXX xxx,Technical Elective Courses,0,0,0,0
486,16,Graduate,N/A,EE Course in Area of Depth,EE xxx,0,0,0,0
487,16,Graduate,N/A,EE Course in Area of Depth,EE xxx,0,0,0,0
488,16,Graduate,N/A,EE Course in Area(s) of Breadth,EE xxx,0,0,0,0
489,16,Graduate,N/A,EE Course in Area of Depth,EE xxx,0,0,0,0
490,16,Graduate,N/A,EE Course in Area(s) of Breadth,EE xxx,0,0,0,0
491,16,Graduate,N/A,Free Technical Elective,XX xxx,0,0,0,0
492,16,Graduate,N/A,Seminar,EE 599,0,0,0,0
493,16,Graduate,N/A,Free Technical Elective,XX xxx,0,0,0,0
494,16,Graduate,N/A,Free Technical Elective,XX xxx,0,0,0,0
495,16,Graduate,N/A,M.S. Thesis,EE 610,0,0,0,0
496,16,Graduate,N/A,M.S. Thesis,EE 610,0,0,0,0
497,16,Graduate,N/A,EE Course in Area of Depth,EE xxx,0,0,0,0
498,16,Graduate,N/A,EE Course in Area of Depth,EE xxx,0,0,0,0
499,16,Graduate,N/A,EE Course in Area(s) of Breadth,EE xxx,0,0,0,0
500,16,Graduate,N/A,EE Course in Area of Depth,EE xxx,0,0,0,0
501,16,Graduate,N/A,EE Course in Area(s) of Breadth,EE xxx,0,0,0,0
502,16,Graduate,N/A,Free Technical Elective,XX xxx,0,0,0,0
503,16,Graduate,N/A,Seminar,EE 599,0,0,0,0
504,16,Graduate,N/A,Free Technical Elective,XX xxx,0,0,0,0
505,16,Graduate,N/A,Free Technical Elective,XX xxx,0,0,0,0
506,16,Graduate,N/A,M.S. Thesis,EE 610,0,0,0,0
507,16,Graduate,N/A,M.S. Thesis,EE 610,0,0,0,0
508,12,Graduate,N/A,Reflection Seismology,GEOP 501,0,0,0,0
509,12,Graduate,N/A,Potential Theory Methods,GEOP 502,0,0,0,0
510,12,Graduate,N/A,Solid Earth Geophysics,GEOP 503,0,0,0,0
511,12,Graduate,N/A,Geophysics Elective I,GEOP xxx,0,0,0,0
512,12,Graduate,N/A,Seminar,GEOP 509,0,0,0,0
513,12,Graduate,N/A,Graduate Mathematics Course,MATH 5xx,0,0,0,0
514,12,Graduate,N/A,Geophysics Elective II,GEOP xxx,0,0,0,0
515,12,Graduate,N/A,Free Elective II,XXX xxx,0,0,0,0
516,12,Graduate,N/A,Geophysics Elective III,GEOP xxx,0,0,0,0
517,12,Graduate,N/A,Free Elective II,XXX xxx,0,0,0,0
518,12,Graduate,N/A,Non-Tehnical Elective (Must be chosen from CIM or EM major ),XXX 5xx,0,0,0,0
519,12,Graduate,N/A,Master Report,GEOP 600,0,0,0,0
520,12,Graduate,N/A,Graduate Mathematics Course,MATH 5xx,0,0,0,0
521,12,Graduate,N/A,Geophysics Elective II,GEOP xxx,0,0,0,0
522,12,Graduate,N/A,Free Elective II,XXX xxx,0,0,0,0
523,12,Graduate,N/A,Geophysics Elective III,GEOP xxx,0,0,0,0
524,12,Graduate,N/A,Geophysical Wave Propagation,GEOP 602,0,0,0,0
525,12,Graduate,N/A,Numerical Modeling in Geophysics,GEOP 603,0,0,0,0
526,12,Graduate,N/A,Geophysical Signal Analysis,GEOP 604,0,0,0,0
527,12,Graduate,N/A,Mathematics elective,MATH xxx,0,0,0,0
528,12,Graduate,N/A,Geophysics elective I,GEOP xxx,0,0,0,0
529,12,Graduate,N/A,Direcred Research I,GEOP 701,0,0,0,0
530,12,Graduate,N/A,Seminar,GEOP 699,0,0,0,0
531,12,Graduate,N/A,Geophysics elective II,GEOP xxx,0,0,0,0
532,12,Graduate,N/A,Directed Research II,GEOP 702,0,0,0,0
533,12,Graduate,N/A,PhD. Pre-Dissertation,GEOP 711,0,0,0,0
534,12,Graduate,N/A,PhD. Dissertation,GEOP 712,0,0,0,0
535,12,Graduate,N/A,PhD. Dissertation,GEOP 712,0,0,0,0
536,12,Graduate,N/A,Geophysical Wave Propagation,GEOP 602,0,0,0,0
537,12,Graduate,N/A,Numerical Modeling in Geophysics,GEOP 603,0,0,0,0
538,12,Graduate,N/A,Geophysical Signal Analysis,GEOP 604,0,0,0,0
539,12,Graduate,N/A,Mathematics elective,MATH xxx,0,0,0,0
540,12,Graduate,N/A,Geophysics elective I,GEOP xxx,0,0,0,0
541,12,Graduate,N/A,Reflection Seismology,GEOP 501,0,0,0,0
542,12,Graduate,N/A,Potential Theory Methods,GEOP 502,0,0,0,0
543,12,Graduate,N/A,Geophysics Elective I,GEOP xxx,0,0,0,0
544,12,Graduate,N/A,Seminar,GEOP 599,0,0,0,0
545,12,Graduate,N/A,Solid Earth Geophysics,GEOP 503,0,0,0,0
546,12,Graduate,N/A,Geophysics Elective II,GEOP xxx,0,0,0,0
547,12,Graduate,N/A,Free Elective I,XXX xxx,0,0,0,0
548,12,Graduate,N/A,Graduate Mathematics Course,MATH 5xx,0,0,0,0
549,12,Graduate,N/A,Free Elective II,XXX xxx,0,0,0,0
550,12,Graduate,N/A,Thesis,GEOP 610,0,0,0,0
551,12,Graduate,N/A,Graduate Mathematics Course,MATH 5xx,0,0,0,0
552,12,Graduate,N/A,Free Elective II,XXX xxx,0,0,0,0
553,12,Graduate,N/A,Thesis,GEOP 610,0,0,0,0
554,20,Graduate,N/A,ISE 503,Linear Programming and Applications - I,0,0,0,0
555,20,Graduate,N/A,ISE 502,Probabilistic Modelling in ISE,0,0,0,0
556,20,Graduate,N/A,ISE 508,Advanced Production Systems & Inventory Control,0,0,0,0
557,20,Graduate,N/A,ISE 610,Thesis,0,0,0,0
558,20,Graduate,N/A,"ISE 512, ISE 521,ISE 534, ISE 535, ISE 536, ISE 543",ISE courses,0,0,0,0
559,20,Graduate,N/A,"SCE 5XX, ME 5XX,MSE 5XX ,CHE 5XX, EE 5XX,CE 5XX,MATH 5XX, STAT 5XX, CHEM 5XX, ICS 5XX, SWE 5XX, COE 5XX, PETE 5XX",Technical Electives,0,0,0,0
560,29,Graduate,N/A,MSE 599,Seminar,0,0,0,0
561,29,Graduate,N/A,Independent Thesis Research,MSE 610,0,0,0,0
562,29,Graduate,N/A,Chem 514/515/537/560/615/617; CE 501/504; EE 546; CHE 540/541/542/543/544/545; ME 575/576/577/578/579/585/588/597/675/697,MSE Technical Elective Courses,0,0,0,0
563,21,Graduate,N/A,MATH 711,PhD. Pre-Dissertation,0,0,0,0
564,21,Graduate,N/A,MATH 712,PhD. Dissertation,0,0,0,0
565,21,Graduate,N/A,MATH 699,Seminar,0,0,0,0
566,21,Graduate,N/A,Free Elective I,XXX xxx,0,0,0,0
567,21,Graduate,N/A,Course from Minor Area I,MATH xxx,0,0,0,0
568,21,Graduate,N/A,Course from Major Area I,MATH xxx,0,0,0,0
569,21,Graduate,N/A,Free Elective II,XXX xxx,0,0,0,0
570,21,Graduate,N/A,Course from Minor Area II,MATH xxx,0,0,0,0
571,21,Graduate,N/A,Course from Major Area II,MATH xxx,0,0,0,0
572,21,Graduate,N/A,Course from Major Area IV,MATH xxx,0,0,0,0
573,21,Graduate,N/A,Course from Major Area III,MATH xxx,0,0,0,0
574,21,Graduate,N/A,Seminar,MATH 699,0,0,0,0
575,21,Graduate,N/A,Free Elective III,XXX xxx,0,0,0,0
576,21,Graduate,N/A,PhD. Pre-Dissertation,MATH 711,0,0,0,0
577,21,Graduate,N/A,Course from Major Area,MATH xxx,0,0,0,0
578,21,Graduate,N/A,PhD. Dissertation,MATH 712,0,0,0,0
579,21,Graduate,N/A,PhD. Dissertation,MATH 712,0,0,0,0
580,21,Graduate,N/A,PhD. Dissertation,MATH 712,0,0,0,0
581,21,Graduate,N/A,PhD. Dissertation,MATH 712,0,0,0,0
582,21,Graduate,N/A,Free Elective I,XXX xxx,0,0,0,0
583,21,Graduate,N/A,Course from Minor Area I,MATH xxx,0,0,0,0
584,21,Graduate,N/A,Course from Major Area I,MATH xxx,0,0,0,0
585,21,Graduate,N/A,Free Elective II,XXX xxx,0,0,0,0
586,21,Graduate,N/A,Course from Minor Area II,MATH xxx,0,0,0,0
587,21,Graduate,N/A,Course from Major Area II,MATH xxx,0,0,0,0
588,21,Graduate,N/A,Course from Major Area IV,MATH xxx,0,0,0,0
589,21,Graduate,N/A,Course from Major Area III,MATH xxx,0,0,0,0
590,21,Graduate,N/A,Seminar,MATH 699,0,0,0,0
591,21,Graduate,N/A,Free Elective III,XXX xxx,0,0,0,0
592,21,Graduate,N/A,PhD. Pre-Dissertation,MATH 711,0,0,0,0
593,21,Graduate,N/A,Course from Major Area,MATH xxx,0,0,0,0
594,21,Graduate,N/A,PhD. Dissertation,MATH 712,0,0,0,0
595,21,Graduate,N/A,PhD. Dissertation,MATH 712,0,0,0,0
596,21,Graduate,N/A,PhD. Dissertation,MATH 712,0,0,0,0
597,21,Graduate,N/A,PhD. Dissertation,MATH 712,0,0,0,0
598,21,Graduate,N/A,"Of the 18 credit hours, student must pass at least three courses of MATH 521/531/533/550/551",Mathematics Courses,0,0,0,0
599,21,Graduate,N/A,MATH 599,Seminar,0,0,0,0
600,21,Graduate,N/A,MATH 610,M.S. Thesis,0,0,0,0
601,21,Graduate,N/A,MATH Elective I,MATH xxx,0,0,0,0
602,21,Graduate,N/A,MATH Requirement II,MATH xxx,0,0,0,0
603,21,Graduate,N/A,MATH Requirement I,MATH xxx,0,0,0,0
604,21,Graduate,N/A,Free Elective I,XXX xxx,0,0,0,0
605,21,Graduate,N/A,MATH Elective II,MATH xxx,0,0,0,0
606,21,Graduate,N/A,MATH Requirement III,MATH xxx,0,0,0,0
607,21,Graduate,N/A,Seminar,MATH 599,0,0,0,0
608,21,Graduate,N/A,Free Elective II,XXX xxx,0,0,0,0
609,21,Graduate,N/A,MATH Elective III,MATH xxx,0,0,0,0
610,21,Graduate,N/A,M.S. Thesis,MATH 610,0,0,0,0
611,21,Graduate,N/A,M.S. Thesis,MATH 610,0,0,0,0
612,21,Graduate,N/A,MATH Elective I,MATH xxx,0,0,0,0
613,21,Graduate,N/A,MATH Requirement II,MATH xxx,0,0,0,0
614,21,Graduate,N/A,MATH Requirement I,MATH xxx,0,0,0,0
615,21,Graduate,N/A,Free Elective I,XXX xxx,0,0,0,0
616,21,Graduate,N/A,MATH Elective II,MATH xxx,0,0,0,0
617,21,Graduate,N/A,MATH Requirement III,MATH xxx,0,0,0,0
618,21,Graduate,N/A,Seminar,MATH 599,0,0,0,0
619,21,Graduate,N/A,Free Elective II,XXX xxx,0,0,0,0
620,21,Graduate,N/A,MATH Elective III,MATH xxx,0,0,0,0
621,21,Graduate,N/A,M.S. Thesis,MATH 610,0,0,0,0
622,21,Graduate,N/A,M.S. Thesis,MATH 610,0,0,0,0
623,30,Graduate,N/A,500 level,Math course,0,0,0,0
624,30,Graduate,N/A,at 500 or 600 levels,Technical Graduate Courses,0,0,0,0
625,30,Graduate,N/A,ME 599,Seminar,0,0,0,0
626,30,Graduate,N/A,ME 610,M.S. Thesis,0,0,0,0
627,30,Graduate,N/A,ME courses at 500 or 600 levels (one course can be at 400 level),ME elective courses,0,0,0,0
628,30,Graduate,N/A,Core I,ME 5xx,0,0,0,0
629,30,Graduate,N/A,ME Elective I,ME 5xx,0,0,0,0
630,30,Graduate,N/A,MATH Course,MATH 5xx,0,0,0,0
631,30,Graduate,N/A,Core II,ME 5xx,0,0,0,0
632,30,Graduate,N/A,ME Elective II,ME 5xx/6xx,0,0,0,0
633,30,Graduate,N/A,Technical Elective I,XX 5xx/6xx,0,0,0,0
634,30,Graduate,N/A,Seminar,ME 599,0,0,0,0
635,30,Graduate,N/A,ME Elective III,ME 5xx/6xx,0,0,0,0
636,30,Graduate,N/A,Technical Elective II,XX 5xx/6xx,0,0,0,0
637,30,Graduate,N/A,M.S. Thesis,ME 610,0,0,0,0
638,30,Graduate,N/A,M.S. Thesis,ME 610,0,0,0,0
639,30,Graduate,N/A,Core I,ME 5xx,0,0,0,0
640,30,Graduate,N/A,ME Elective I,ME 5xx,0,0,0,0
641,30,Graduate,N/A,MATH Course,MATH 5xx,0,0,0,0
642,30,Graduate,N/A,Core II,ME 5xx,0,0,0,0
643,30,Graduate,N/A,ME Elective II,ME 5xx/6xx,0,0,0,0
644,30,Graduate,N/A,Technical Elective I,XX 5xx/6xx,0,0,0,0
645,30,Graduate,N/A,Seminar,ME 599,0,0,0,0
646,30,Graduate,N/A,ME Elective III,ME 5xx/6xx,0,0,0,0
647,30,Graduate,N/A,Technical Elective II,XX 5xx/6xx,0,0,0,0
648,30,Graduate,N/A,M.S. Thesis,ME 610,0,0,0,0
649,30,Graduate,N/A,M.S. Thesis,ME 610,0,0,0,0
650,30,Graduate,N/A,ME 699,Seminar,0,0,0,0
651,30,Graduate,N/A,ME 711,PhD. Pre-Dissertation,0,0,0,0
652,30,Graduate,N/A,ME 712,PhD. Dissertation,0,0,0,0
653,30,Graduate,N/A,ME Elective I,ME 5xx/6xx,0,0,0,0
654,30,Graduate,N/A,ME Elective II,ME 5xx/6xx,0,0,0,0
655,30,Graduate,N/A,ME Elective III,ME 5xx/6xx,0,0,0,0
656,30,Graduate,N/A,ME Elective IV,ME 5xx/6xx,0,0,0,0
657,30,Graduate,N/A,ME Elective V,ME 5xx/6xx,0,0,0,0
658,30,Graduate,N/A,ME Elective VI,ME 5xx/6xx,0,0,0,0
659,30,Graduate,N/A,Seminar,ME 699,0,0,0,0
660,30,Graduate,N/A,ME Elective VII,ME 5xx/6xx,0,0,0,0
661,30,Graduate,N/A,Technical Elective I,XX 5xx/6xx,0,0,0,0
662,30,Graduate,N/A,Technical Elective II,XX 5xx/6xx,0,0,0,0
663,30,Graduate,N/A,Technical Elective III,XX 5xx/6xx,0,0,0,0
664,30,Graduate,N/A,PhD. Pre-Dissertation,ME 711,0,0,0,0
665,30,Graduate,N/A,PhD. Dissertation,ME 712,0,0,0,0
666,30,Graduate,N/A,PhD. Dissertation,ME 712,0,0,0,0
667,30,Graduate,N/A,ME Elective I,ME 5xx/6xx,0,0,0,0
668,30,Graduate,N/A,ME Elective II,ME 5xx/6xx,0,0,0,0
669,30,Graduate,N/A,ME Elective III,ME 5xx/6xx,0,0,0,0
670,30,Graduate,N/A,ME Elective IV,ME 5xx/6xx,0,0,0,0
671,30,Graduate,N/A,ME Elective V,ME 5xx/6xx,0,0,0,0
672,30,Graduate,N/A,ME Elective VI,ME 5xx/6xx,0,0,0,0
673,30,Graduate,N/A,Seminar,ME 699,0,0,0,0
674,30,Graduate,N/A,ME Elective VII,ME 5xx/6xx,0,0,0,0
675,30,Graduate,N/A,Technical Elective I,XX 5xx/6xx,0,0,0,0
676,30,Graduate,N/A,Technical Elective II,XX 5xx/6xx,0,0,0,0
677,30,Graduate,N/A,Technical Elective III,XX 5xx/6xx,0,0,0,0
678,30,Graduate,N/A,PhD. Pre-Dissertation,ME 711,0,0,0,0
679,30,Graduate,N/A,PhD. Dissertation,ME 712,0,0,0,0
680,30,Graduate,N/A,PhD. Dissertation,ME 712,0,0,0,0
681,49,Graduate,N/A,Principles of Information Assurance & Security,SEC 511,0,0,0,0
682,49,Graduate,N/A,Data Security and Encryption,ICS 555,0,0,0,0
683,49,Graduate,N/A,SEC Elective I,SEC 5/6xx,0,0,0,0
684,49,Graduate,N/A,Network Security,SEC 521,0,0,0,0
685,49,Graduate,N/A,SEC Elective II,SEC 5/6xx,0,0,0,0
686,49,Graduate,N/A,SEC Elective III,SEC 5/6xx,0,0,0,0
687,49,Graduate,N/A,Graduate Seminar,SEC 599,0,0,0,0
688,49,Graduate,N/A,Free Elective I,XXX 5/6xx,0,0,0,0
689,49,Graduate,N/A,Free Elective II,XXX 5/6xx,0,0,0,0
690,49,Graduate,N/A,Thesis,SEC 610,0,0,0,0
691,49,Graduate,N/A,Principles of Information Assurance & Security,SEC 511,0,0,0,0
692,49,Graduate,N/A,Data Security and Encryption,ICS 555,0,0,0,0
693,49,Graduate,N/A,SEC Elective I,SEC 5/6xx,0,0,0,0
694,49,Graduate,N/A,Network Security,SEC 521,0,0,0,0
695,49,Graduate,N/A,SEC Elective II,SEC 5/6xx,0,0,0,0
696,49,Graduate,N/A,SEC Elective III,SEC 5/6xx,0,0,0,0
697,49,Graduate,N/A,Graduate Seminar,SEC 599,0,0,0,0
698,18,Graduate,N/A,SCE XXX; Taken from the 500/600 level courses with at least two of the courses from 600/700 level courses,Major Elective,0,0,0,0
699,18,Graduate,N/A,SCE 701/xxx,Directed Research/Major Elective,0,0,0,0
700,18,Graduate,N/A,SCE 710,PhD Dissertation,0,0,0,0
701,18,Graduate,N/A,SCE/XX xxx,Major/Free Elective,0,0,0,0
702,18,Graduate,N/A,Major Elective,SCE xxx,0,0,0,0
703,18,Graduate,N/A,Major Elective,SCE xxx,0,0,0,0
704,18,Graduate,N/A,Major/Free Elective,SCE/xx XXX,0,0,0,0
705,18,Graduate,N/A,Major Elective,SCE xxx,0,0,0,0
706,18,Graduate,N/A,Directed Research/Major Elective,SCE 701/xx,0,0,0,0
707,18,Graduate,N/A,Major/Free Elective,SCE/xx XXX,0,0,0,0
708,18,Graduate,N/A,Major/Free Elective,SCE/xx XXX,0,0,0,0
709,18,Graduate,N/A,Major Elective,SCE xxx,0,0,0,0
710,18,Graduate,N/A,Major Elective,SCE xxx,0,0,0,0
711,18,Graduate,N/A,Seminar,SCE 699,0,0,0,0
712,18,Graduate,N/A,Directed Research/Major Elective,SCE 70x/XX,0,0,0,0
713,18,Graduate,N/A,PhD Dissertation,SCE 710,0,0,0,0
714,18,Graduate,N/A,PhD Dissertation,SCE 710,0,0,0,0
715,18,Graduate,N/A,Major Elective,SCE xxx,0,0,0,0
716,18,Graduate,N/A,Major Elective,SCE xxx,0,0,0,0
717,18,Graduate,N/A,Major/Free Elective,SCE/xx XXX,0,0,0,0
718,18,Graduate,N/A,Major Elective,SCE xxx,0,0,0,0
719,18,Graduate,N/A,Directed Research/Major Elective,SCE 701/xx,0,0,0,0
720,18,Graduate,N/A,Major/Free Elective,SCE/xx XXX,0,0,0,0
721,18,Graduate,N/A,Major/Free Elective,SCE/xx XXX,0,0,0,0
722,18,Graduate,N/A,Major Elective,SCE xxx,0,0,0,0
723,18,Graduate,N/A,Major Elective,SCE xxx,0,0,0,0
724,18,Graduate,N/A,Seminar,SCE 699,0,0,0,0
725,18,Graduate,N/A,Directed Research/Major Elective,SCE 70x/XX,0,0,0,0
726,18,Graduate,N/A,PhD Dissertation,SCE 710,0,0,0,0
727,18,Graduate,N/A,PhD Dissertation,SCE 710,0,0,0,0
728,18,Graduate,N/A,SCE 507,Linear Multivariable Control,0,0,0,0
729,18,Graduate,N/A,SCE 513,System Identification,0,0,0,0
730,18,Graduate,N/A,SCE 599,Seminar,0,0,0,0
731,18,Graduate,N/A,SCE 5xx,Core Courses,0,0,0,0
732,18,Graduate,N/A,SCE 610,Thesis,0,0,0,0
733,18,Graduate,N/A,SCE/XX xxx,Major/Free Elective,0,0,0,0
734,18,Graduate,N/A,SCE 606/XXX,Major Elective/Independent Research Course,0,0,0,0
735,18,Graduate,N/A,XX xxx,Free Elective Courses,0,0,0,0
736,18,Graduate,N/A,Linear Multivariable Control,SCE 507,0,0,0,0
737,18,Graduate,N/A,System Identification,SCE 513,0,0,0,0
738,18,Graduate,N/A,Major Elective/Free Elective,SCE/xx XXX,0,0,0,0
739,18,Graduate,N/A,Core Course,SCE 5xx,0,0,0,0
740,18,Graduate,N/A,Core Course,SCE 5xx,0,0,0,0
741,18,Graduate,N/A,Free Elective,XXX xxx,0,0,0,0
742,18,Graduate,N/A,Seminar,SCE 599,0,0,0,0
743,18,Graduate,N/A,Major Elective/Independent Research,SCE xxx,0,0,0,0
744,18,Graduate,N/A,Major Elective/Free Elective,SCE/xx XXX,0,0,0,0
745,18,Graduate,N/A,Thesis,SCE 610,0,0,0,0
746,18,Graduate,N/A,Linear Multivariable Control,SCE 507,0,0,0,0
747,18,Graduate,N/A,System Identification,SCE 513,0,0,0,0
748,18,Graduate,N/A,Major Elective/Free Elective,SCE/xx XXX,0,0,0,0
749,18,Graduate,N/A,Core Course,SCE 5xx,0,0,0,0
750,18,Graduate,N/A,Core Course,SCE 5xx,0,0,0,0
751,18,Graduate,N/A,Free Elective,XXX xxx,0,0,0,0
752,18,Graduate,N/A,Seminar,SCE 599,0,0,0,0
753,18,Graduate,N/A,Major Elective/Independent Research,SCE xxx,0,0,0,0
754,18,Graduate,N/A,Major Elective/Free Elective,SCE/xx XXX,0,0,0,0
755,18,Graduate,N/A,Thesis,SCE 610,0,0,0,0
756,16,Graduate,N/A,EE 570,Stochastic Processes,0,0,0,0
757,16,Graduate,N/A,EE 571,Digital Communications I,0,0,0,0
758,16,Graduate,N/A,EE 573 or EE 577,Digital Communication II OR Wireless Communications,0,0,0,0
759,16,Graduate,N/A,COE 540,Computer Networks,0,0,0,0
760,16,Graduate,N/A,EE 599,Seminar,0,0,0,0
761,16,Graduate,N/A,EE 610,M.S. Thesis,0,0,0,0
762,16,Graduate,N/A,XXX xxx,Technical Elective,0,0,0,0
763,16,Graduate,N/A,MIS 5xx,Elective from MIS Dept,0,0,0,0
764,16,Graduate,N/A,Stochastic Processes,EE 570,0,0,0,0
765,16,Graduate,N/A,Digital Communications I,EE 571,0,0,0,0
766,16,Graduate,N/A,Computer Networks,COE 540,0,0,0,0
767,16,Graduate,N/A,Digital Communications II /  Wireless and Personal Communications,EE 573/577,0,0,0,0
768,16,Graduate,N/A,Technical Elective,XX xxx,0,0,0,0
769,16,Graduate,N/A,Technical Elective,XX xxx,0,0,0,0
770,16,Graduate,N/A,Seminar,EE 599,0,0,0,0
771,16,Graduate,N/A,Technical Elective,XX xxx,0,0,0,0
772,16,Graduate,N/A,Elective from MIS Dept,MIS 5xx,0,0,0,0
773,16,Graduate,N/A,M.S. Thesis,EE 610,0,0,0,0
774,16,Graduate,N/A,M.S. Thesis,EE 610,0,0,0,0
775,16,Graduate,N/A,Stochastic Processes,EE 570,0,0,0,0
776,16,Graduate,N/A,Digital Communications I,EE 571,0,0,0,0
777,16,Graduate,N/A,Computer Networks,COE 540,0,0,0,0
778,16,Graduate,N/A,Digital Communications II /  Wireless and Personal Communications,EE 573/577,0,0,0,0
779,16,Graduate,N/A,Technical Elective,XX xxx,0,0,0,0
780,16,Graduate,N/A,Technical Elective,XX xxx,0,0,0,0
781,16,Graduate,N/A,Seminar,EE 599,0,0,0,0
782,16,Graduate,N/A,Technical Elective,XX xxx,0,0,0,0
783,16,Graduate,N/A,Elective from MIS Dept,MIS 5xx,0,0,0,0
784,16,Graduate,N/A,M.S. Thesis,EE 610,0,0,0,0
785,16,Graduate,N/A,M.S. Thesis,EE 610,0,0,0,0
